,Cost of Renovation,ammenities,atm_nearby,average_transit_duration_to_subway,average_transit_duration_to_supermarket,average_walking_duration_to_bus_station,average_walking_duration_to_clinic,num_baths,num_beds,num_bus_stations_nearby,num_clinics_nearby,num_subways_nearby,num_supermarkets_nearby,others,park_nearby,post_box_nearby,post_office_nearby,pre-tertiary,price,primary,secondary,sqft,tenure,total_units,transit_duration_to_changi_airport,transit_duration_to_orchard_road,transit_duration_to_raffles_place,year_since_completion,months_since_last_renovation,months_before_tenancy_lease_expiry,Availability_Now,Availability_Occupied,Condition_Brand New,Condition_For Reno / A&A,Condition_Land Only / For Rebuilding,Condition_Used,Facing_East,Facing_North,Facing_North East,Facing_North South,Facing_North West,Facing_South,Facing_South East,Facing_South West,Facing_West,Floor_high,Floor_low,Floor_mid,Floor_top,Furnishing_Fully Furnished,Furnishing_Partially Furnished,Furnishing_Unfurnished,Landed House Area Zoning_2 Storey Bungalow,Landed House Area Zoning_2 Storey Mixed Landed,Landed House Area Zoning_2 Storey Semi D,Landed House Area Zoning_3 Storey Bungalow,Landed House Area Zoning_3 Storey Mixed Landed,Landed House Area Zoning_3 Storey Semi D,Landed House Area Zoning_GCBA,Landed House Area Zoning_Not Applicable,Landed House Area Zoning_Not in Landed Housing Area,Landed House Area Zoning_Others,Re-wiring/Structural Renovation_No,Re-wiring/Structural Renovation_Yes,District,type,link
4955,0.0,1.0,1.0,11.2,12.6,3.5,5.666666666666668,2.0,3.0,10.0,10.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,358000.0,3.0,3.0,969.0,98.99999798723678,600.3219322152021,79.0,39.0,44.0,42.39188485221859,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D23,hdb,
4956,0.0,27.0,1.0,64.0,24.0,3.9,5.75,4.0,5.0,10.0,10.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2145120.0,3.0,1.0,1722.0,99.0,944.0,29.0,46.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D18,condo,https://www.99.co/singapore/condos-apartments/coco-palms
4957,0.0,13.0,0.0,64.0,172.0,18.0,22.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081000.0,0.0,0.0,872.0,99.0,1478.0,54.0,43.0,42.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,condo,https://www.99.co/singapore/condos-apartments/riverfront-residences
4958,0.0,9.0,1.0,64.0,25.0,5.2,5.8,1.0,1.0,10.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,679999.0,0.0,0.0,474.0,99999.0,46.0,41.0,33.0,25.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D15,condo,https://www.99.co/singapore/condos-apartments/espira-suites
4959,0.0,2.0,1.0,64.0,172.0,3.8,3.0,2.0,3.0,10.0,10.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,319000.0,2.0,3.0,990.0,99.00000254993573,718.1622622519097,63.0,36.0,47.0,41.38350654972599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D25,hdb,
4960,0.0,3.0,0.0,64.0,172.0,18.0,22.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000.0,0.0,0.0,3007.0,91381.94540974619,68.16917347784984,214.0,142.0,136.0,6.935146028448715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D11,landed,
4961,0.0,4.0,1.0,15.0,18.0,4.9,5.0,2.0,2.0,10.0,10.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,378000.0,4.0,2.0,1270.0,99.0,324.72962127691886,59.0,47.0,53.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D27,hdb,https://www.99.co/singapore/hdb/469a-admiralty-drive-adHkqQEqGvBGYSvPjCUpQKgg
4962,0.0,26.0,1.0,9.0,23.0,6.4444444444444455,7.0,2.0,2.0,10.0,10.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,1380000.0,0.0,2.0,1087.0,99.0,616.0,49.0,29.0,24.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D14,condo,https://www.99.co/singapore/condos-apartments/waterbank-at-dakota
4963,0.0,1.0,1.0,11.5,17.25,4.9,4.0,2.0,3.0,10.0,10.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,720000.0,2.0,2.0,1033.0,1493.9054642963356,343.9831229853168,70.0,23.0,22.0,17.84522338271073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D3,hdb,
4964,0.0,2.0,1.0,13.0,14.75,5.2,4.7,2.0,3.0,10.0,10.0,1.0,6.0,3.0,0.0,1.0,1.0,0.0,375000.0,3.0,3.0,1022.0,99.0000105984105,375.8939088410342,34.0,42.0,34.0,38.69465023186538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D16,hdb,
4966,0.0,22.0,0.0,64.0,172.0,18.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738000.0,0.0,0.0,484.0,99.0,729.0,73.0,31.0,37.0,-3.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D13,condo,https://www.99.co/singapore/condos-apartments/the-tre-ver
4968,0.0,5.0,1.0,14.0,172.0,6.111111111111112,9.333333333333334,3000.0,4.0,10.0,10.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2700000.0,1.0,2.0,2692.7550401455746,99999.0,181.4759688058579,57.0,28.0,27.0,10.19683653944075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,D13,landed,https://www.99.co/singapore/landed/sennett-estate-deFgtbLw485FxmWgUkgJcf3S
4969,0.0,13.0,1.0,14.0,9.0,3.7,1.9,1.0,1.0,10.0,10.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1000000.0,0.0,1.0,646.0,99999.0,122.0,72.0,29.0,36.0,10.0,0.0,-5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D20,condo,https://www.99.co/singapore/condos-apartments/thomson-v-two
4970,0.0,15.0,1.0,64.0,13.0,3.8,5.3,3.0,3.0,10.0,10.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,2200000.0,1.0,1.0,1500.0,99999.0,139.0,34.0,34.0,29.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D15,condo,https://www.99.co/singapore/condos-apartments/amber-45
4971,0.0,12.0,1.0,64.0,172.0,5.166666666666667,2.0,2.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1000000.0,1.0,0.0,936.0,99.0,1038.0,47.0,48.0,42.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D16,condo,https://www.99.co/singapore/condos-apartments/the-bayshore
4972,0.0,1.0,1.0,64.0,11.666666666666664,3.8,2.7,2.0,2.0,10.0,10.0,1.0,9.0,0.0,0.0,1.0,1.0,1.0,285000.0,4.0,4.0,721.0,98.99999684084659,1219.371922507478,49.0,31.0,36.0,37.94193396959759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D27,hdb,
4973,0.0,18.0,1.0,64.0,15.5,5.857142857142858,22.0,2.0,3.0,10.0,10.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1800000.0,3.0,2.0,1259.0,956.0,338.0,83.0,42.0,36.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D5,condo,https://www.99.co/singapore/condos-apartments/carabelle
4974,0.0,3.0,1.0,64.0,172.0,4.6,22.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3500000.0,0.0,0.0,2100.0,99999.0,919.0595855339366,70.0,53.0,59.0,22.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,D27,landed,https://www.99.co/singapore/landed/sembawang-straits-estate-deZEi3BfwtiNU8PT3xNyi7FB
4975,0.0,7.0,1.0,64.0,172.0,3.2,5.111111111111111,2.0,3.0,10.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,470000.0,4.0,2.0,1184.0,98.9999972231578,679.5952196640022,83.0,44.0,36.0,20.807900205080106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D22,hdb,
4976,0.0,12.0,1.0,64.0,17.666666666666668,5.5,6.5,4.0,3.0,10.0,10.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,5350000.0,1.0,0.0,3175.0,99999.0,292.0,68.0,21.0,29.0,32.0,0.0,-14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D10,condo,https://www.99.co/singapore/condos-apartments/regency-park
4977,0.0,3.0,1.0,64.0,14.0,4.9,3.5,2.0,3.0,10.0,10.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,890000.0,2.0,1.0,1184.0,99.0,569.0599149576976,64.0,24.0,17.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D3,hdb,https://www.99.co/singapore/hdb/119d-kim-tian-road-adAkkWY5QFURgYoaAq5XfX8n
4978,0.0,3.0,0.0,64.0,172.0,18.0,22.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498000.0,0.0,0.0,1001.0,99.0,600.7632130530777,54.0,43.0,42.0,20.68772789209164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,hdb,https://www.99.co/singapore/hdb/665c-punggol-drive-adjxMZFR37RWEiSb8VUkSUzn
4979,0.0,6.0,1.0,11.0,13.6,5.333333333333333,5.0,1.0,1.0,10.0,10.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,1400000.0,1.0,0.0,506.0,99999.0,130.0,57.0,13.0,15.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D9,condo,https://www.99.co/singapore/condos-apartments/the-boutiq
4980,0.0,8.0,1.0,64.0,33.0,18.0,22.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2399999.0,0.0,0.0,2045.0,999.0,634.8674787889014,85.0,45.0,57.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D11,condo,https://www.99.co/singapore/condos-apartments/la-suisse-ii
4981,0.0,7.0,0.0,64.0,172.0,18.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0,500.0,99999.0,117.0,46.0,29.0,27.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D12,condo,https://www.99.co/singapore/condos-apartments/jui-residences
4982,0.0,7.0,0.0,64.0,172.0,18.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699000.0,0.0,0.0,1432.0,98.99999567155656,187.91286171834608,67.0,26.0,20.0,36.55849817472261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D3,landed,
4984,0.0,6.0,1.0,13.0,14.0,5.4444444444444455,7.0,2.0,3.0,10.0,10.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1100000.0,1.0,0.0,1313.0,99.0,479.59320837429874,64.0,25.0,19.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D2,condo,https://www.99.co/singapore/condos-apartments/spottiswoode-park-estate
4985,0.0,26.0,1.0,8.333333333333334,10.5,4.888888888888889,5.333333333333333,2.0,3.0,10.0,10.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1084460.0,2.0,1.0,861.0,99.0,735.0,47.0,43.0,42.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D28,condo,https://www.99.co/singapore/condos-apartments/parc-botannia
4986,0.0,12.0,1.0,64.0,172.0,6.222222222222222,7.0,3.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1596000.0,2.0,1.0,1141.0,99.0,520.0,85.0,43.0,38.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D5,condo,https://www.99.co/singapore/condos-apartments/twin-vew
4987,0.0,12.0,1.0,64.0,172.0,3.6,22.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1680000.0,0.0,0.0,1068.0,99999.0,148.0,86.0,42.0,40.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D5,condo,https://www.99.co/singapore/condos-apartments/village-pasir-panjang
4988,0.0,11.0,1.0,16.5,16.0,4.0,3.9,1.0,2.0,10.0,10.0,2.0,8.0,1.0,1.0,1.0,1.0,0.0,888888.0,1.0,1.0,624.0,99999.0,52.0,64.0,25.0,30.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D12,condo,https://www.99.co/singapore/condos-apartments/va-residences
4989,0.0,1.0,1.0,16.0,17.5,4.5,5.666666666666668,2.0,2.0,10.0,10.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,280000.0,2.0,1.0,721.0,99.0000099784023,1155.590579978734,43.0,40.0,38.0,45.62700878341303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,hdb,
4990,0.0,10.0,0.0,64.0,172.0,18.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980000.0,0.0,0.0,506.0,99.0,215.0,67.0,26.0,32.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D21,condo,https://www.99.co/singapore/condos-apartments/mayfair-gardens
4991,0.0,4.0,1.0,64.0,15.0,5.6,5.3,2.0,3.0,10.0,10.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,370000.0,2.0,5.0,1119.0,99.0,474.22030492295085,91.0,45.0,45.0,26.252195822611057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D22,hdb,
4992,0.0,13.0,1.0,64.0,172.0,3.5,22.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1100000.0,0.0,0.0,861.0,99999.0,50.0,84.0,44.0,40.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D5,condo,https://www.99.co/singapore/condos-apartments/murano
4993,0.0,18.0,1.0,12.166666666666664,13.666666666666664,3.0,4.6,527.0,1.0,10.0,10.0,7.0,6.0,0.0,1.0,1.0,1.0,0.0,1350000.0,1.0,0.0,1422.6365504423536,99.0,660.0,50.0,20.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D7,condo,https://www.99.co/singapore/condos-apartments/duo-residences-duo-tower
4994,0.0,19.0,1.0,64.0,13.0,4.666666666666667,7.0,1.0,1.0,10.0,10.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,799999.0,0.0,2.0,452.0,99.0,726.0,30.0,36.0,28.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D16,condo,https://www.99.co/singapore/condos-apartments/the-glades
4995,0.0,23.0,1.0,10.333333333333334,11.333333333333336,4.5,1.8,1.0,1.0,10.0,10.0,6.0,3.0,0.0,1.0,1.0,1.0,0.0,1250000.0,0.0,0.0,614.0,99.0,1111.0,51.0,17.0,5.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D1,condo,https://www.99.co/singapore/condos-apartments/the-sail-marina-bay
4996,0.0,3.0,1.0,64.0,172.0,4.2,5.0,2.0,2.0,10.0,10.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,350000.0,2.0,2.0,732.0,99.0,532.8206880128638,48.0,39.0,44.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,hdb,https://www.99.co/singapore/hdb/987b-buangkok-green-adf7aDpks34EXGiLPtqgKrzP
4997,0.0,34.0,1.0,64.0,15.0,4.166666666666667,7.0,4.0,5.0,10.0,10.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,2127000.0,2.0,2.0,1453.0,99.0,722.0,29.0,35.0,27.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D16,condo,https://www.99.co/singapore/condos-apartments/grandeur-park-residences
4998,0.0,22.0,1.0,10.333333333333334,11.333333333333336,4.5,1.8,1.0,1.0,10.0,10.0,6.0,3.0,0.0,1.0,1.0,1.0,0.0,1980000.0,0.0,0.0,689.0,99.0,1111.0,51.0,17.0,5.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D1,condo,https://www.99.co/singapore/condos-apartments/the-sail-marina-bay
4999,0.0,32.0,1.0,8.333333333333334,9.0,4.5,4.8,1.0,1.0000712326731724,10.0,10.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,550000.0,2.0,1.0,388.0,99.0,1399.0,46.0,44.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D28,condo,https://www.99.co/singapore/condos-apartments/high-park-residences
5000,0.0,7.0,1.0,15.5,17.2,4.5,4.7,1.0,2.0,10.0,10.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,920000.0,1.0,1.0,581.0,99999.0,100.0,48.0,33.0,30.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D15,condo,https://www.99.co/singapore/condos-apartments/imperial-heights
5001,0.0,1.0,1.0,14.0,16.5,4.2,3.9,710.0,2.0,10.0,10.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,260000.0,2.0,1.0,707.985342705372,98.99999038816436,982.4775609618669,52.0,35.0,28.0,49.591466468635666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D13,hdb,
