,Availability,Condition,Cost of Renovation,District,Facing,Floor,Furnishing,Landed House Area Zoning,Last Renovated Date,Re-wiring/Structural Renovation,Tenancy Current Rent,Tenancy Lease Expiry,ammenities,atm_nearby,average_transit_duration_to_subway,average_transit_duration_to_supermarket,average_walking_duration_to_bus_station,average_walking_duration_to_clinic,link,num_baths,num_beds,num_bus_stations_nearby,num_clinics_nearby,num_subways_nearby,num_supermarkets_nearby,others,park_nearby,post_box_nearby,post_office_nearby,pre-tertiary,price,primary,secondary,sqft,tenure,total_units,transit_duration_to_changi_airport,transit_duration_to_orchard_road,transit_duration_to_raffles_place,type,year_since_completion
3287,Now,,,D04,,,,,,,,,5,1,,19.2,5.222222222222222,4.8,https://www.99.co/singapore/hdb/104b-depot-road-adr7uA7cAFcfsSDAGvoBUGqh,2.0,3.0,10,10,0,6,,1,1,1,,690000.0,2.0,2.0,1076.0,99 Years,,74.0,30.0,32.0,hdb,
3288,30 Sep 2022,,,D11,,,,,,,,,1,0,,,,,https://www.99.co/singapore/condos-apartments/dunearn-386,2.0,4.0,0,0,0,0,,0,0,0,,2100000.0,,,915.0,Freehold,,61.0,21.0,26.0,condo,
3289,31 Jul 2021,,,D13,North,,,,,,,,14,1,8.0,11.0,4.7,11.0,https://www.99.co/singapore/condos-apartments/park-colonial,4.0,5.0,10,10,2,1,2.0,0,1,1,1.0,2780000.0,1.0,2.0,1701.0,99 Years,805,56.0,24.0,24.0,condo,-3
3290,Now,,,D12,South,,Fully Furnished,,,,,,2,1,21.0,15.0,4.777777777777778,4.875,https://www.99.co/singapore/hdb/75-whampoa-drive-adumkhhPR4mYsLBuFwRS6FE7,2.0,2.0,10,10,1,4,2.0,0,1,1,,270000.0,1.0,1.0,645.0,99 Years,,59.0,24.0,34.0,hdb,45
3291,Now,,,D08,South,02,,,,,,,4,1,18.666666666666668,20.0,4.9,5.142857142857143,https://www.99.co/singapore/condos-apartments/70truro,2.0,3.0,10,10,3,5,2.0,0,1,1,,1429796.0,1.0,,807.0,Freehold,109,64.0,29.0,27.0,condo,1
3293,Now,,,D27,North,,,,,,,,22,1,,,4.75,,https://www.99.co/singapore/condos-apartments/kandis-residence,2.0,2.0,10,0,0,0,,1,1,0,,898500.0,,,765.0,99 Years,130,70.0,54.0,59.0,condo,-2
3294,14 Jul 2019,,,D05,North South,,,,,,,,3,1,,15.75,4.2,4.4,,2.0,3.0,10,10,1,7,2.0,0,1,1,,750000.0,3.0,2.0,1281.0,,,76.0,31.0,28.0,hdb,
3295,01 Jan 2022,,,D20,North South,,,,,,,,18,0,,,,,https://www.99.co/singapore/condos-apartments/jadescape,2.0,2.0,0,0,0,0,,0,0,0,,1243000.0,,,764.0,99 Years,1206,62.0,28.0,33.0,condo,-4
3296,Now,,,D14,North,8,,,,,,,11,1,12.666666666666666,17.0,5.0,4.833333333333333,https://www.99.co/singapore/condos-apartments/rezi-35,3.0,4.0,10,10,3,7,3.0,0,1,1,,1597000.0,,1.0,1281.0,Freehold,44,46.0,30.0,22.0,condo,-1
3297,Now,,,D19,,,,,,,,,27,0,,,,,https://www.99.co/singapore/condos-apartments/the-florence-residences,2.0,3.0,0,0,0,0,,0,0,0,,1090000.0,,,893.0,99 Years,1410,54.0,40.0,40.0,condo,-4
3298,Now,,,D19,,,,,,,,,3,1,,18.75,4.3,4.2,,3.0,4.0,10,10,0,6,2.0,0,1,0,,629999.0,3.0,4.0,1582.0,,,52.0,41.0,46.0,hdb,
3299,Now,For Reno / A&A,,D28,North East,,,3 Storey Mixed Landed,10 Sep 1993,Yes,,,9,1,12.0,17.0,6.3,6.333333333333333,https://www.99.co/singapore/landed/eaton-park-deedCZKcgG6LjFPSpYwUWanN,5.0,5.0,10,10,2,4,,0,1,0,,3400000.0,2.0,1.0,3648.0,Freehold,,57.0,47.0,46.0,landed,24
3300,,,,D21,,,,,,,,,3,0,,,,,,5.0,6.0,0,0,0,0,,0,0,0,,4300000.0,,,2000.0,,,,,,landed,
3301,Now,,,D17,West,,,,,,,,10,0,,,6.166666666666667,,https://www.99.co/singapore/condos-apartments/aston-residence,5.0,6.0,10,1,0,0,,0,1,0,,2400000.0,1.0,1.0,4714.0,946 Years,28,51.0,62.0,54.0,condo,9
3302,Now,,,D15,,,,,,,,,23,1,,,6.428571428571429,,https://www.99.co/singapore/condos-apartments/the-seafront-on-meyer,4.0,4.0,10,3,0,0,2.0,0,1,0,,4599999.0,,,2088.0,Freehold,327,51.0,35.0,29.0,condo,9
3303,Now,,,D15,,,,,,,,07 Jul 2019,12,1,,12.0,4.8,6.8,https://www.99.co/singapore/condos-apartments/the-cape,1.0,1.0,10,10,0,5,1.0,0,1,1,,1450000.0,1.0,,613.0,Freehold,76,34.0,34.0,29.0,condo,5
3304,31 Dec 2024,,,D19,North West,,,,,,,,15,0,,,,,https://www.99.co/singapore/condos-apartments/riverfront-residences,1.0,2.0,0,0,0,0,,0,0,0,,782000.0,,,603.0,99 Years,1478,54.0,43.0,42.0,condo,-5
3305,,,,D17,,,Unfurnished,,,,,,10,1,,,4.0,9.6,https://www.99.co/singapore/condos-apartments/avila-gardens,1.0,2.0,10,10,0,2,,0,1,0,,688000.0,2.0,1.0,603.0,Freehold,347,35.0,55.0,49.0,condo,24
3306,Now,,,D02,South East,,Partially Furnished,,,,,,14,1,15.0,15.333333333333334,4.7,5.0,https://www.99.co/singapore/condos-apartments/spottiswoode-18,2.0,2.0,10,10,2,3,,1,1,1,,1350000.0,1.0,,657.0,Freehold,251,63.0,23.0,19.0,condo,4
3307,Now,,,D09,North,,,,,,,,13,1,10.0,13.4,5.5,4.6,https://www.99.co/singapore/condos-apartments/lloyd-sixtyfive,1.0,1.0,10,10,2,7,,1,1,1,,2091000.0,1.0,,710.0,Freehold,76,56.0,12.0,14.0,condo,2
3308,Now,,,D18,,,,,,,,,1,1,15.0,18.0,4.9,4.75,,2.0,3.0,10,10,1,3,,0,1,0,,405000.0,5.0,2.0,906.0,,,33.0,44.0,36.0,hdb,
3309,Now,,,D19,,,,,,,,,14,1,11.4,12.5,3.8,4.5,https://www.99.co/singapore/condos-apartments/parc-centros,1.0,1.0,10,10,7,6,,1,1,0,,670000.0,4.0,3.0,462.0,99 Years,618,44.0,37.0,37.0,condo,3
3310,Now,,,D10,,,,,,,,,9,1,16.0,19.666666666666668,6.142857142857143,5.5,https://www.99.co/singapore/condos-apartments/38-jervois,915.0,3.0,10,10,1,4,2.0,1,1,1,,2446888.0,1.0,,,Freehold,27,68.0,21.0,28.0,condo,1
3311,Now,,,D13,South East,,,,,,,,2,1,22.0,18.0,5.142857142857143,4.714285714285714,,2.0,3.0,10,10,2,1,1.0,0,1,0,,520000.0,2.0,2.0,1323.0,,,57.0,35.0,33.0,hdb,
3312,Now,,,D23,,,Partially Furnished,,,,,,9,1,12.5,11.666666666666666,4.25,6.222222222222222,https://www.99.co/singapore/condos-apartments/wandervale,3.0,3.0,10,10,4,3,,1,1,1,1.0,1215000.0,2.0,2.0,1098.0,99 Years,534,77.0,30.0,42.0,condo,0
3313,Now,,,D13,South,,,,,,,,12,0,,,,,https://www.99.co/singapore/condos-apartments/the-tre-ver,2.0,4.0,0,0,0,0,,0,0,0,,2080000.0,,,1335.0,99 Years,729,73.0,31.0,37.0,condo,-3
3314,Now,,,D19,North South,,,,,,,,1,1,16.0,17.5,4.8,3.75,,2.0,2.0,10,10,1,2,2.0,0,1,1,1.0,295000.0,2.0,,732.0,,,51.0,42.0,39.0,hdb,
3315,Now,,,D10,North South,#04,,,,,S$0,,2,1,11.0,10.5,3.5,5.333333333333333,https://www.99.co/singapore/hdb/3-queens-road-adTccFmz72xk4By443gk3fvU,2.0,3.0,10,10,3,2,1.0,1,1,0,,538686.0,1.0,1.0,979.0,99 Years,,63.0,22.0,27.0,hdb,45
3316,Now,,,D22,,,,,,,,,2,1,,15.5,4.8,3.5,https://www.99.co/singapore/hdb/181b-boon-lay-drive-addt5CqVfAWYmDf9phjeoKUi,1.0,1.0,10,10,0,3,1.0,0,1,0,1.0,268000.0,3.0,2.0,506.0,99 Years,,96.0,50.0,48.0,hdb,
3317,Now,,,D19,North West,,,,,,,,13,1,,,4.4,2.7,https://www.99.co/singapore/condos-apartments/midtown-residences,2.0,2.0,10,10,1,2,3.0,1,1,1,,929000.0,2.0,2.0,646.0,99 Years,160,50.0,34.0,33.0,condo,3
3318,Now,,,D18,,,,,,,,,9,1,,16.0,5.0,6.0,https://www.99.co/singapore/condos-apartments/q-bay-residences,2.0,2.0,10,10,0,2,,0,1,0,,899000.0,,2.0,797.0,99 Years,630,36.0,38.0,43.0,condo,2
3319,31 Mar 2023,,,D9,,,,,,,,,9,0,,,,,https://www.99.co/singapore/condos-apartments/riviere,2002.0,4.0,0,0,0,0,,0,0,0,,5546000.0,,,,99 Years,455,65.0,20.0,24.0,condo,-4
3320,01 Dec 2022,,,D11,North South,,,,,,,,9,0,,,,,https://www.99.co/singapore/condos-apartments/35-gilstead,1.0,1.0,0,0,0,0,,0,0,0,,1200000.0,,,474.0,Freehold,70,59.0,15.0,21.0,condo,-3
3321,Now,,,D20,North South,,,,,,,,3,1,16.0,14.0,3.8,2.4,https://www.99.co/singapore/hdb/631-ang-mo-kio-avenue-4-adcjnAUpC4b9cV68VgaiNim5,2.0,2.0,10,10,1,1,2.0,1,1,1,1.0,364000.0,2.0,1.0,882.0,99 Years,,59.0,28.0,33.0,hdb,38
3322,Now,,,D01,,,,,,,,30 Apr 2019,22,1,10.333333333333334,11.333333333333334,4.5,1.8,https://www.99.co/singapore/condos-apartments/the-sail-marina-bay,2.0,2.0,10,10,6,3,,1,1,1,,1690000.0,,,883.0,99 Years,1111,51.0,17.0,5.0,condo,11
3323,,,,D11,,,Partially Furnished,,,,,,2,0,,,,,https://www.99.co/singapore/condos-apartments/10-evelyn,2.0,2.0,0,0,0,0,,0,0,0,,1900000.0,,,732.0,Freehold,56,58.0,14.0,20.0,condo,-1
3324,Now,,,D23,North East,,,,,,,,14,1,12.0,15.333333333333334,4.8,5.6,https://www.99.co/singapore/condos-apartments/guilin-view,2.0,2.0,10,10,2,4,,1,1,1,,790000.0,2.0,1.0,861.0,99 Years,655,79.0,43.0,40.0,condo,19
3325,Now,,,D21,,,,,,,,,11,0,,,,,https://www.99.co/singapore/condos-apartments/mayfair-gardens,506.0,1.0,0,0,0,0,,0,0,0,,1026000.0,,,,99 Years,215,67.0,26.0,32.0,condo,-5
3326,Now,,,D05,,,,,,,,,17,1,13.0,,3.4,,https://www.99.co/singapore/condos-apartments/the-maylea,3.0,3.0,10,1,2,0,,1,1,0,,1700000.0,,,1270.0,Freehold,88,77.0,37.0,32.0,condo,11
3327,Now,,,D22,,,,,,,,,23,1,,15.666666666666666,4.4,5.625,https://www.99.co/singapore/condos-apartments/parc-vista,2.0,2.0,10,10,1,3,1.0,0,1,0,1.0,1180000.0,4.0,3.0,1055.0,99 Years,638,83.0,44.0,36.0,condo,21
3328,Now,,,D09,,,,,,,,,8,1,11.0,13.714285714285714,5.5,6.4,https://www.99.co/singapore/condos-apartments/cityvista-residences,4.0,4.0,10,10,2,7,1.0,0,1,1,,6100000.0,,,2626.0,Freehold,70,56.0,12.0,18.0,condo,8
3329,Now,,,D09,North,,,,,,,31 Jan 2020,20,1,19.0,17.666666666666668,6.0,6.444444444444445,https://www.99.co/singapore/condos-apartments/martin-place-residences,1.0,1.0,10,10,2,5,,1,1,1,,1650000.0,1.0,1.0,646.0,Freehold,302,68.0,21.0,26.0,condo,8
3330,Now,,,D11,,,,,,,,,10,1,12.0,15.75,4.3,6.2,https://www.99.co/singapore/condos-apartments/newton-18,1.0,1.0,10,10,2,5,4.0,0,1,1,,1200000.0,,,614.0,Freehold,81,57.0,12.0,19.0,condo,17
3331,Now,,,D19,,,Partially Furnished,,,,,,2,1,18.0,17.0,5.0,4.8,https://www.99.co/singapore/condos-apartments/the-promenade-pelikat,2.0,3.0,10,10,1,2,2.0,0,1,1,,1185000.0,1.0,1.0,969.0,Freehold,164,46.0,41.0,41.0,condo,3
3332,Now,,,D28,,,,,,,,23 Apr 2019,12,1,,,4.75,,https://www.99.co/singapore/condos-apartments/sunrise-gardens,2.0,2.0,10,1,0,0,,0,1,0,,818000.0,,,980.0,99 Years,252,55.0,46.0,41.0,condo,21
3333,Now,,,D13,,,,,,,,,16,1,13.0,,4.8,4.666666666666667,https://www.99.co/singapore/condos-apartments/sky-green,1.0,1.0,10,10,2,1,,0,1,0,,788888.0,1.0,2.0,440.0,Freehold,176,47.0,32.0,29.0,condo,3
3334,,,,D02,,,,,,,,,9,1,15.0,,4.4,2.4,https://www.99.co/singapore/condos-apartments/the-beacon,2.0,2.0,10,10,2,3,,1,1,1,,1513800.0,1.0,,1044.0,99 Years,124,62.0,26.0,16.0,condo,11
3335,,,,D08,North East,,,,,,,20 Apr 2020,14,1,12.0,21.0,4.5,5.1,https://www.99.co/singapore/condos-apartments/oxford-suites,2.0,1.0,10,10,2,4,3.0,0,1,1,,1350000.0,1.0,,893.0,Freehold,60,60.0,22.0,21.0,condo,8
3336,Now,,,D15,West,,,3 Storey Semi D,,,,,10,0,,,,,,7.0,7.0,0,0,0,0,,0,0,0,,5410000.0,,,2671.0,,,,,,landed,
3337,Now,,,D03,,,,,,,,,10,1,,16.0,3.9,6.0,https://www.99.co/singapore/condos-apartments/alexis,1.0,1.0,10,10,1,6,,0,1,0,,798000.0,1.0,2.0,474.0,Freehold,293,67.0,26.0,19.0,condo,7
3338,Now,,,D20,,,,,,,,,3,1,15.0,13.75,5.6,3.4,,2.0,4.0,10,10,1,4,2.0,0,1,1,,640000.0,4.0,3.0,1399.0,,,67.0,31.0,36.0,hdb,
3339,01 Jan 2024,,,D3,,,,,,,,,4,0,,,,,https://www.99.co/singapore/condos-apartments/one-pearl-bank,538.0,1.0,0,0,0,0,,0,0,0,,,,,,99 Years,774,59.0,20.0,11.0,condo,-4
3340,01 Aug 2019,,,D25,,,,,,,,,20,1,15.0,17.0,4.3,5.0,https://www.99.co/singapore/condos-apartments/northoaks,3.0,3.0,10,10,1,2,,0,1,0,,808000.0,3.0,2.0,1249.0,99 Years,720,60.0,47.0,52.0,condo,19
3341,,,,D01,,,Partially Furnished,,,,,,14,1,10.0,11.0,5.5,5.0,https://www.99.co/singapore/condos-apartments/marina-one-residences,1.0,1.0,10,10,6,1,,1,1,1,,1760000.0,,,678.0,99 Years,1042,50.0,16.0,8.0,condo,1
3342,,,,D26,,,,3 Storey Semi D,,,,,5,1,,,7.0,,https://www.99.co/singapore/landed/springleaf-garden-deLnsSXXRBdeYzGQtEv8CFvD,5.0,5.0,10,0,0,0,,0,1,0,,4380000.0,,,2157.0,Freehold,363,47.0,44.0,52.0,landed,10
3343,Now,,,D13,North,01,,,,,,,16,1,10.0,,4.4,6.5,https://www.99.co/singapore/condos-apartments/8-woodleigh,2.0,3.0,10,10,2,1,1.0,0,1,1,1.0,1850000.0,1.0,2.0,1292.0,99 Years,330,59.0,27.0,26.0,condo,7
3344,Now,,,D11,West,,Partially Furnished,,,,,,9,0,,,,,https://www.99.co/singapore/condos-apartments/35-gilstead,4.0,3.0,0,0,0,0,,0,0,0,,3618000.0,,,1539.0,Freehold,70,59.0,15.0,21.0,condo,-3
3345,Now,,,D28,,,,,,,,,32,1,8.333333333333334,9.0,4.5,4.8,https://www.99.co/singapore/condos-apartments/high-park-residences,2.0,2.0,10,10,4,2,,0,1,0,,840000.0,2.0,1.0,667.0,99 Years,1399,46.0,44.0,43.0,condo,0
3346,Now,,,D23,North South,,,,,,,,3,1,10.0,11.0,5.5,6.0,,2.0,3.0,10,10,1,1,,0,1,0,,420000.0,3.0,2.0,1184.0,,,75.0,43.0,48.0,hdb,
3347,,,,D08,,,Partially Furnished,,,,,,7,1,10.0,17.6,4.6,4.6,https://www.99.co/singapore/condos-apartments/city-loft,2.0,2.0,10,10,2,6,2.0,0,1,1,,1020000.0,1.0,,861.0,Freehold,40,49.0,22.0,21.0,condo,8
3348,03 Nov 2019,,,D25,North,,,,,,,,1,1,13.0,16.5,3.6,6.5,,1097.0,3.0,10,10,1,5,,0,1,0,,355000.0,6.0,4.0,,,,65.0,47.0,53.0,hdb,
3349,01 Jun 2022,,,D13,North South,,,,,,,,15,0,,,,,https://www.99.co/singapore/condos-apartments/the-woodleigh-residences-the-woodleigh-mall,2.0,2.0,0,0,0,0,,0,0,0,,1342000.0,,,689.0,99 Years,667,56.0,24.0,23.0,condo,-3
3350,Now,,,D14,,03,,,,,,19 Mar 2019,12,0,,,,,https://www.99.co/singapore/condos-apartments/rezi-24,2.0,2.0,0,0,0,0,,0,0,0,,751000.0,,,495.0,Freehold,110,49.0,30.0,22.0,condo,-3
3351,Now,,,D28,,,,,,,,,7,1,,,6.5,,https://www.99.co/singapore/condos-apartments/grande-vista,2.0,3.0,10,2,0,0,,0,1,0,,1485000.0,,,1238.0,999 Years,292,58.0,46.0,44.0,condo,26
3352,Now,,,D03,North South,,,,,,,,20,1,,14.666666666666666,3.9,5.2,https://www.99.co/singapore/condos-apartments/ascentia-sky,3.0,3.0,10,10,1,5,2.0,1,1,1,,2270000.0,2.0,3.0,1475.0,99 Years,373,61.0,25.0,14.0,condo,6
3353,Now,,,D18,,02-56,,,,,,,25,1,,24.0,3.9,5.75,https://www.99.co/singapore/condos-apartments/coco-palms,3.0,4.0,10,10,1,3,,1,1,1,,1620320.0,3.0,1.0,1259.0,99 Years,944,29.0,46.0,38.0,condo,0
3354,Now,,,D10,North West,,,,,,,,11,0,,,,,https://www.99.co/singapore/condos-apartments/boulevard-88,2.0,2.0,0,0,0,0,,0,0,0,,4455000.0,,,1313.0,Freehold,154,55.0,7.0,18.0,condo,-3
3355,Now,,,D09,North South,10,,,,,,,16,1,23.0,20.0,6.3,6.285714285714286,https://www.99.co/singapore/condos-apartments/martin-modern,764.0,2.0,10,10,1,5,,1,1,1,,2080220.0,1.0,1.0,,99 Years,450,69.0,22.0,26.0,condo,-2
3356,Now,,,D22,,,,,,,,,3,1,13.0,13.333333333333334,4.1,5.0,https://www.99.co/singapore/hdb/112-jurong-east-street-13-adbv6fRBB92EPED2VzLAnkbn,2.0,3.0,10,10,2,3,,0,1,1,,445000.0,2.0,2.0,1055.0,99 Years,,82.0,43.0,35.0,hdb,37
3357,Now,,,D07,North South,,,,,,S$4000,01 Jun 2020,19,1,13.333333333333334,17.0,3.9,5.2,https://www.99.co/singapore/condos-apartments/concourse-skyline,1.0,1.0,10,10,4,5,,0,1,1,,1900000.0,1.0,,829.0,99 Years,360,50.0,22.0,18.0,condo,6
3358,01 Oct 2021,,,D05,South,,,,,,,,19,0,,,,,https://www.99.co/singapore/condos-apartments/whistler-grand,1.0,1.0,0,0,0,0,,0,0,0,,685000.0,,,441.0,99 Years,716,83.0,40.0,36.0,condo,-3
3359,Now,,,D05,North,,,,,,,,13,1,,,6.222222222222222,7.0,https://www.99.co/singapore/condos-apartments/twin-vew,3.0,3.0,10,6,0,0,,0,1,0,,1538000.0,2.0,1.0,1055.0,99 Years,520,85.0,43.0,38.0,condo,-3
3360,31 Jul 2019,,,D08,South East,,,,,,,,16,1,11.0,18.25,4.7,4.5,https://www.99.co/singapore/condos-apartments/jool-suites,2.0,2.0,10,10,2,5,2.0,0,1,1,,1100000.0,1.0,,936.0,Freehold,52,52.0,21.0,20.0,condo,5
3361,,,,D12,,04,,,,,,,0,1,17.0,16.5,4.0,5.666666666666667,https://www.99.co/singapore/hdb/16-saint-georges-road-adm3zZS4p5K4wf2ewe7qFLjC,2.0,3.0,10,10,1,3,4.0,0,1,1,1.0,507000.0,1.0,2.0,1130.0,99 Years,,48.0,25.0,24.0,hdb,35
3362,Now,,,D25,North,,,,,,S$0,05 Apr 2019,3,1,13.0,13.333333333333334,3.9,2.8,,5.0,5.0,10,10,1,4,,1,1,1,,755000.0,4.0,2.0,1926.0,,,67.0,46.0,51.0,hdb,
3363,Now,,,D23,North,,,,,,,,17,1,10.0,12.0,4.2,3.3,https://www.99.co/singapore/condos-apartments/the-madeira,3.0,3.0,10,10,2,4,,1,1,1,,1100000.0,3.0,2.0,1325.0,99 Years,456,77.0,42.0,39.0,condo,16
3364,Now,,,D04,North,,Partially Furnished,,,,,,15,1,12.0,11.0,3.8,3.5555555555555554,https://www.99.co/singapore/condos-apartments/skyline-residences,1.0,1.0,10,10,2,2,,1,1,0,,1045000.0,1.0,,484.0,Freehold,283,69.0,31.0,24.0,condo,4
3365,01 Dec 2023,,,D15,North,,,,,,,,19,0,,,,,https://www.99.co/singapore/condos-apartments/amber-park,2.0,3.0,0,0,0,0,,0,0,0,,2780000.0,,,1109.0,Freehold,592,35.0,35.0,29.0,condo,-4
3366,Now,,,D02,,,Partially Furnished,,,,,,16,1,13.0,,3.8,2.9,https://www.99.co/singapore/condos-apartments/skysuites-anson,1.0,1.0,10,10,4,3,,1,1,1,,1050000.0,1.0,,398.0,99 Years,360,57.0,22.0,10.0,condo,4
3367,,,,D27,,,,,,,,,14,1,,16.666666666666668,4.5,3.0,https://www.99.co/singapore/condos-apartments/skies-miltonia,1.0,1.0,10,10,0,3,,1,1,0,,580000.0,1.0,1.0,484.0,99 Years,410,60.0,46.0,51.0,condo,3
3368,Now,,,D20,,,,,,,,,13,1,16.5,16.0,5.5,,https://www.99.co/singapore/condos-apartments/rafflesia-condominium,2.0,2.0,10,10,3,4,3.0,0,1,1,,1180000.0,1.0,2.0,915.0,99 Years,230,65.0,28.0,33.0,condo,17
3369,Now,,,D12,,,,,,,,01 Jul 2019,15,1,15.5,16.75,6.111111111111111,7.0,https://www.99.co/singapore/condos-apartments/sunville,3.0,3.0,10,10,2,5,3.0,0,1,1,1.0,1300000.0,1.0,2.0,1163.0,Freehold,147,48.0,30.0,31.0,condo,14
3370,Now,,,D19,East,,,,,,,,16,1,16.0,18.0,4.8,5.25,https://www.99.co/singapore/condos-apartments/parc-vera,2.0,2.0,10,10,1,2,1.0,0,1,1,1.0,930000.0,2.0,1.0,872.0,99 Years,452,42.0,42.0,38.0,condo,4
3371,,,,D09,,,,,,,,,8,1,10.0,13.4,5.5,4.6,https://www.99.co/singapore/condos-apartments/lloyd-sixtyfive,3.0,3.0,10,10,2,7,,1,1,1,,4998000.0,1.0,,1733.0,Freehold,76,56.0,12.0,14.0,condo,2
3372,Now,,,D19,East,,,,,,,,16,1,10.166666666666666,12.333333333333334,3.7,5.1,https://www.99.co/singapore/condos-apartments/la-fiesta,2.0,3.0,10,10,7,5,2.0,0,1,1,,1160000.0,6.0,2.0,893.0,99 Years,810,41.0,36.0,35.0,condo,2
3373,Now,,,D18,,,,,,,,,4,1,15.0,13.166666666666666,4.4,4.4,https://www.99.co/singapore/hdb/522b-tampines-central-7-adopsSMYSZZGiAEqqmpxqCy6,2.0,3.0,10,10,1,6,1.0,1,1,1,,598000.0,1.0,2.0,1001.0,99 Years,960,31.0,51.0,43.0,hdb,
3374,30 Jul 2019,,,D05,North South,03,,,,,S$3600,30 Jul 2019,4,1,10.5,,3.1,,https://www.99.co/singapore/condos-apartments/icon-pasir-panjang,2.0,3.0,10,1,2,0,,1,1,0,,1590000.0,,,1033.0,Freehold,18,78.0,38.0,33.0,condo,3
3375,Now,,,D10,,,,2 Storey Mixed Landed,,,,,11,1,9.5,16.0,5.0,5.0,https://www.99.co/singapore/landed/eden-park-demkiwufJw7arrz5eg74kigA,4.0,4.0,10,9,2,2,2.0,0,1,0,,6250000.0,,,3813.0,Freehold,,67.0,27.0,32.0,landed,17
3376,Now,,,D09,South,,Partially Furnished,,,,,,23,1,19.0,17.666666666666668,6.0,6.444444444444445,https://www.99.co/singapore/condos-apartments/martin-place-residences,1.0,1.0,10,10,2,5,,1,1,1,,1400000.0,1.0,1.0,592.0,Freehold,302,68.0,21.0,26.0,condo,8
3377,,,,D05,,,Partially Furnished,,,,,,6,1,12.0,,3.6,,https://www.99.co/singapore/condos-apartments/palm-mansions,1098.0,3.0,10,2,1,0,,0,1,1,,1280000.0,,,,Freehold,30,84.0,44.0,40.0,condo,21
3378,Now,,,D11,,,,3 Storey Bungalow,,,,,3,0,,,,,,5.0,5.0,0,0,0,0,,0,0,0,,9999888.0,,,5300.0,,,,,,landed,
3379,Now,,,D12,,,,,,,,31 Jul 2019,17,1,20.0,20.666666666666668,4.7,3.6,https://www.99.co/singapore/condos-apartments/parc-haven,3.0,3.0,10,10,1,6,2.0,1,1,1,,1550000.0,,1.0,1237.0,Freehold,137,67.0,20.0,31.0,condo,14
3380,17 Jul 2019,,,D03,,,Unfurnished,,,,,,3,1,19.0,16.2,4.2,3.7,,2.0,3.0,10,10,1,7,,1,1,0,,638000.0,2.0,2.0,1130.0,,,72.0,28.0,28.0,hdb,
3381,Now,,,D22,,,,,,,,,19,1,,15.666666666666666,4.8,5.0,https://www.99.co/singapore/condos-apartments/caspian,3.0,3.0,10,10,1,3,,0,1,0,1.0,1250000.0,4.0,3.0,1206.0,99 Years,712,82.0,43.0,35.0,condo,7
3382,Now,,,D03,North South,,,,,,,11 Jul 2018,21,0,,,,,https://www.99.co/singapore/condos-apartments/stirling-residences,2.0,2.0,0,0,0,0,,0,0,0,,1200000.0,,,624.0,99 Years,1259,66.0,27.0,19.0,condo,-3
3383,Now,,,D10,,,,,,,S$11500,28 Feb 2019,20,1,,13.75,4.7,4.333333333333333,https://www.99.co/singapore/condos-apartments/latitude,3.0,4.0,10,10,0,5,1.0,0,1,1,,6000000.0,2.0,,2766.0,Freehold,127,64.0,16.0,25.0,condo,9
3384,Now,Brand New,,D19,,,,Others,,,,,7,1,,,5.1,2.7777777777777777,https://www.99.co/singapore/landed/serangoon-garden-estate-deybsVE8bUasRKmQxti2nmLH,3446.0,4.0,10,10,0,1,1.0,0,1,1,,4800000.0,1.0,3.0,,999 Years,,65.0,39.0,43.0,landed,5
3385,,,,D05,,,Partially Furnished,,,,,,9,1,,,6.222222222222222,7.0,https://www.99.co/singapore/condos-apartments/twin-vew,2.0,2.0,10,6,0,0,,0,1,0,,1100000.0,2.0,1.0,732.0,99 Years,520,85.0,43.0,38.0,condo,-3
3386,31 Jan 2020,,,D11,South,,,,,,,,5,0,,,,,https://www.99.co/singapore/condos-apartments/10-evelyn,1.0,1.0,0,0,0,0,,0,0,0,,1257000.0,,,495.0,Freehold,56,58.0,14.0,20.0,condo,-1
3387,30 Sep 2022,,,D11,,,,,,,,,3,0,,,,,https://www.99.co/singapore/condos-apartments/dunearn-386,1.0,1.0,0,0,0,0,,0,0,0,,1158000.0,,,452.0,Freehold,,61.0,21.0,26.0,condo,
3388,Now,,,D19,North South,,,,,,,,20,1,13.333333333333334,21.5,4.9,,https://www.99.co/singapore/condos-apartments/austville-residences,2.0,3.0,10,10,4,4,1.0,1,1,0,,930000.0,4.0,3.0,1023.0,99 Years,540,49.0,43.0,43.0,condo,5
3389,,,,D15,,,Partially Furnished,,,,,,8,0,,,,,https://www.99.co/singapore/condos-apartments/amber-park,2.0,2.0,0,0,0,0,,0,0,0,,1600000.0,,,710.0,Freehold,592,35.0,35.0,29.0,condo,-4
3390,Now,,,D23,North South,,,,,,S$3000,21 Jan 2020,19,1,11.0,,3.9,3.3333333333333335,https://www.99.co/singapore/condos-apartments/the-hillier,2.0,2.0,10,6,2,2,3.0,1,1,0,,1218000.0,,1.0,839.0,99 Years,528,72.0,32.0,37.0,condo,3
3391,,,,D20,,,,,,,,,0,1,17.0,15.0,3.9,2.1,https://www.99.co/singapore/hdb/629-ang-mo-kio-avenue-4-adr6abpAA4dRu5K6BRuYC9td,2.0,2.0,10,10,1,1,1.0,1,1,0,1.0,350000.0,2.0,1.0,883.0,99 Years,,59.0,28.0,34.0,hdb,38
