,name,geometry,area
deBhYU8diNDt6RpaGZCAsS3H,the-trizon,"POLYGON ((21921.10800003582 33221.22799999984, 21939.11900003447 33199.35700000043, 21897.93600003376 33170.44800000043, 21834.79110003372 33125.7819999993, 21812.61500003401 33180.37599999981, 21765.67700003363 33298.28099999912, 21765.50890003358 33298.70399999958, 21773.81300003468 33314.67500000038, 21777.0880000345 33319.75999999944, 21780.85500003397 33324.49200000019, 21785.07700003323 33328.82300000045, 21789.71200003388 33332.71099999882, 21794.71100003424 33336.1139999997, 21808.59300003442 33343.56100000035, 21817.82900003396 33341.72699999961, 21904.97300003424 33235.38890000029, 21904.65700003305 33230.01299999992, 21911.02700003426 33222.23200000043, 21921.10800003582 33221.22799999984))",18155.161199968203
demmd3GATwsVY9hPyRDkjkWc,parksuites,"POLYGON ((22447.65900003354 33221.86442499945, 22442.44700003385 33206.39899999984, 22440.04907503458 33199.68380000039, 22437.81330003358 33200.79405000027, 22430.86172503373 33204.164024999, 22418.839925035 33210.18522500028, 22417.74732503377 33210.7544250001, 22413.25757503348 33205.20354999939, 22405.09407503393 33191.16407499988, 22400.4087250326 33183.14387499874, 22397.51485003322 33178.10024999978, 22392.42160003451 33166.5577749997, 22387.26772503401 33155.08697500049, 22386.82675003407 33154.1223499995, 22384.24152503446 33145.90369999935, 22384.18642503452 33145.7659000006, 22385.25787503376 33145.43620000001, 22385.24000003399 33145.37599999979, 22395.83340003555 33141.51309999971, 22395.86100003399 33141.50300000016, 22395.88250003416 33141.52480000041, 22395.88830003444 33141.52719999998, 22407.20690003379 33137.39440000022, 22413.68890003466 33135.02769999917, 22416.57780003383 33133.97289999912, 22412.12300003353 33121.49899999946, 22407.91490003454 33109.71799999999, 22399.96050003334 33105.52569999885, 22399.94200003325 33105.51600000044, 22382.22600003428 33111.96800000001, 22370.89800003446 33116.09600000053, 22351.09600003455 33123.31100000034, 22336.15100003405 33147.04690000006, 22332.8870000341 33152.22799999977, 22329.62000003411 33157.41300000029, 22328.42700003382 33159.2849999998, 22346.03200003419 33186.59899999909, 22350.95300003306 33195.02500000006, 22352.89700003317 33198.35299999978, 22362.25300003402 33214.37299999937, 22366.62852503411 33221.86442499945, 22368.4430000334 33224.97100000046, 22368.75800003378 33225.60299999976, 22374.63000003395 33237.41300000029, 22380.42100003349 33249.06100000032, 22385.18400003478 33258.64200000055, 22386.95700003466 33260.49499999887, 22388.00800003411 33261.59500000036, 22395.57510003463 33269.51199999973, 22453.964000033 33240.57300000046, 22447.65900003354 33221.86442499945))",9407.04257503384
deWZqWVoRKN9yREcGW36W3SZ,zenith,"POLYGON ((27736.61000003466 30552.00500000053, 27733.50120003527 30551.63487499922, 27733.48175003417 30551.65872500052, 27673.69400003432 30544.53700000014, 27636.22500003376 30553.52399999986, 27636.19800003402 30553.52999999898, 27635.19500003444 30562.06299999879, 27735.53400003415 30573.99999999964, 27737.22267503538 30572.6384999991, 27737.40615003469 30570.76964999888, 27737.91827503364 30565.88904999907, 27738.37192503422 30561.56585000049, 27738.68602503443 30558.57252499986, 27739.0254750334 30555.337549999, 27739.04200003418 30555.17999999936, 27736.63220003363 30552.03399999965, 27736.61000003466 30552.00500000053))",2001.5571295033512
dewsGYWhq5evJtGMgomfGVvU,spring-grove,"POLYGON ((27427.16100003391 31245.6109999992, 27421.69400003363 31187.28790000048, 27375.94890003486 31096.95399999954, 27370.42400003384 31084.87389999965, 27363.73100003428 31066.28199999933, 27358.22600003427 31050.07899999958, 27343.57400003388 31038.52399999983, 27330.44100003344 31027.36199999943, 27324.6340000335 31022.42699999887, 27319.69300003456 31018.22799999979, 27296.46000003372 31043.43999999911, 27286.48300003444 31057.66999999955, 27252.66800003445 31101.41300000027, 27262.0780000356 31107.68109999936, 27265.32800003514 31116.95900000042, 27267.37600003403 31124.43600000034, 27275.09600003437 31143.68400000003, 27280.89300003431 31161.55199999885, 27286.63100003373 31177.47100000042, 27288.72500003411 31188.33500000057, 27288.04790003256 31201.78700000012, 27285.2170000335 31213.66999999955, 27297.6490000341 31222.13799999992, 27331.07200003328 31254.7540000003, 27350.71600003265 31251.21800000004, 27358.51700003298 31250.08599999882, 27374.87200003385 31248.11199999943, 27406.49800003348 31246.43299999985, 27427.16100003391 31245.6109999992))",24482.291339539428
deyhDdb9PrNGBzZ9AUFBMUiW,120-grange,"POLYGON ((27840.39717503393 31901.83412499871, 27841.22500003253 31901.40000000005, 27872.06900003416 31884.86900000057, 27888.05100003485 31876.29399999943, 27888.28097503537 31876.17074999922, 27906.81147503434 31866.23902500014, 27928.7420000342 31854.48499999906, 27940.71967503318 31848.10099999941, 27943.549000033 31846.59300000001, 27923.6380000341 31809.46900000014, 27922.54000003461 31806.07399999876, 27922.70400003414 31802.50899999926, 27924.11000003375 31799.22799999976, 27926.5790000345 31796.65000000006, 27934.01400003402 31791.25799999916, 27913.52100003322 31768.15300000053, 27901.36400003359 31754.44600000013, 27898.05700003394 31750.72699999961, 27890.77600003312 31742.55499999933, 27876.85900003469 31726.90000000001, 27874.69300003432 31724.46900000012, 27866.23200003444 31723.99100000007, 27831.16000003612 31755.3869999998, 27825.93600003312 31759.8959999994, 27819.75900003361 31764.99699999917, 27812.56900003379 31770.779999999, 27805.27300003357 31776.34099999967, 27804.46787503374 31776.92762500011, 27797.83000003341 31781.7640000001, 27790.25700003426 31787.02299999969, 27782.63300003524 31792.18899999899, 27774.20700003544 31797.59500000032, 27764.28900003452 31803.47799999978, 27754.24500003389 31809.29399999941, 27830.88500003404 31900.02800000054, 27840.38600003333 31901.83999999949, 27840.39717503393 31901.83412499871))",18649.5851858648
dep92pCMVNVWNK3vntHivs6j,boulevard-88,"POLYGON ((27413.77600003419 31972.42500000045, 27397.14300003335 31963.47599999943, 27401.9428750336 31956.61774999985, 27415.50400003221 31937.24100000004, 27418.0670000336 31926.09699999878, 27426.8558750339 31927.99322500047, 27440.71800003402 31930.98399999891, 27428.31000003413 31902.39599999935, 27421.89600003382 31901.39299999888, 27406.24900003361 31898.00599999875, 27390.6260000342 31893.99899999947, 27375.65500003448 31889.62399999946, 27360.14200003466 31883.87599999984, 27345.2550000332 31877.70099999909, 27330.60400003384 31870.81399999897, 27316.32000003465 31863.16899999946, 27314.25082503388 31861.9328749996, 27313.29062503407 31861.3592499994, 27301.26300003416 31854.17400000026, 27298.38000003381 31877.93199999967, 27301.14092503481 31879.29457499985, 27304.62582503396 31881.01445000025, 27306.17300003406 31881.77800000051, 27313.44072503298 31885.3464499988, 27319.8960000338 31888.5160000004, 27327.49500003396 31892.64399999905, 27292.0280000341 31957.12800000015, 27328.03510003331 31977.03709999993, 27368.01532503389 32000.15599999917, 27371.57220003379 32002.21279999951, 27388.5578750344 32011.21044999883, 27413.77600003419 31972.42500000045))",11683.368890363237
de9A83rhqSAMSoLuKAZF94DY,duchess-residences,"POLYGON ((24360.52730003348 33991.25459999931, 24357.73960003404 33990.8282999989, 24357.73100003201 33991.67199999988, 24356.97100003375 34063.87700000001, 24356.96730003399 34064.22210000047, 24356.80800003456 34079.16400000046, 24356.77500003434 34081.28299999948, 24425.51600003396 34100.65999999983, 24490.74300003389 34125.48999999988, 24494.00200003493 34110.44399999977, 24496.453000034 34099.12699999999, 24498.99410003335 34087.39899999984, 24501.5200000331 34075.74100000003, 24504.06900003473 34063.96299999918, 24506.59400003409 34052.29299999926, 24509.14300003435 34040.51600000043, 24512.57190003392 34024.68299999985, 24512.78240003389 34023.71010000043, 24512.78430003494 34023.70119999875, 24360.52730003348 33991.25459999931))",14124.429447606854
derm4XcAnkF5N9JZgD5wCcWn,3-cuscaden,"POLYGON ((27656.2420000335 31813.68199999967, 27656.60310003386 31813.29549999876, 27659.88600003201 31809.78199999933, 27663.66500003377 31804.6029999998, 27666.45300003347 31798.80100000056, 27668.14400003397 31792.5889999993, 27668.68700003448 31786.17400000024, 27668.05900003469 31779.76700000056, 27667.26200003326 31777.35099999945, 27648.63300003501 31742.57899999956, 27630.62900003405 31752.54699999992, 27627.65900003362 31746.73799999954, 27621.20060003348 31750.31090000049, 27602.95600003415 31760.40410000051, 27588.20600003469 31768.56399999894, 27615.27100003384 31827.71299999917, 27623.70220003332 31832.85700000042, 27623.74000003453 31832.88010000029, 27656.2420000335 31813.68199999967))",4562.538946863566
dexBL54KXwLzrouFwRDi3hN7,wilshire-residences,"POLYGON ((30864.27887503527 31052.52227500042, 30881.04567503457 31036.53794999946, 30879.64957503428 31024.7585499991, 30889.55107503429 31015.14805000056, 30900.16787503408 31004.84335000034, 30927.54237503416 30978.2746499997, 30963.37787503387 30943.16924999993, 30985.89687503322 30921.10904999974, 30990.69357503425 30916.05014999924, 30993.88237503337 30912.68704999952, 30995.22377503461 30911.01384999941, 31006.85367503461 30896.50785000029, 31018.43647503495 30879.30715000036, 31028.55237503375 30861.20405000042, 31034.44147503472 30849.55424999968, 31037.68397503376 30843.13994999941, 31044.54777503453 30826.97424999966, 31047.84987503387 30817.64844999985, 31052.61707503457 30804.18545000035, 31058.07097503344 30784.44354999963, 31067.16327503309 30746.41374999995, 31067.21167503443 30746.21144999903, 31072.42097503349 30724.42264999971, 31073.23557503449 30720.51844999906, 31073.09132503422 30720.5213499997, 31069.65647503353 30720.59032499943, 31067.59397503429 30720.63175000029, 31066.67617503453 30714.63075000016, 31064.92937503355 30708.81664999916, 31062.38867503354 30703.30254999888, 31058.96887503415 30697.60844999888, 31054.92907503443 30692.33424999904, 31050.32087503463 30687.54874999977, 31050.25107503406 30687.47634999979, 31050.23357503465 30687.50365000003, 31050.19515003375 30687.54142500055, 31043.34067503302 30694.27965000051, 31039.27367503447 30697.5374500003, 31035.79667503377 30700.32265000009, 31027.6796750326 30705.57164999992, 31027.09397503392 30705.90954999963, 31018.71127503402 30710.74514999953, 31012.38787503463 30714.39275000023, 31002.74917503384 30719.95295000044, 30999.01567503405 30722.10665000011, 30980.73977503433 30727.25264999982, 30978.89187503334 30727.70684999937, 30978.25497503439 30727.86334999991, 30961.17597503315 30731.46464999917, 30958.17587503432 30731.99284999969, 30941.90237503335 30734.30354999903, 30937.33147503354 30734.77555000008, 30922.03267503361 30735.77164999917, 30916.98817503407 30735.66834999956, 30902.8458750352 30735.24524999935, 30902.51457503369 30735.2354499992, 30901.98247503481 30735.17905000002, 30900.17847503279 30734.98805000042, 30887.12337503456 30733.59765000051, 30886.91497503484 30733.57534999925, 30869.59687503409 30730.21735000017, 30852.62637503394 30725.39244999889, 30842.03437503412 30725.62737499888, 30835.0462500342 30725.78234999967, 30829.23257503485 30729.13694999892, 30816.24417503343 30736.63154999874, 30801.97527503346 30744.86494999903, 30758.24637503349 30669.03804999927, 30718.44397503293 30600.02005000005, 30688.96300003483 30548.96599999967, 30680.34200003434 30540.89299999886, 30667.1093000344 30538.43739999984, 30666.94940003379 30538.42432500018, 30657.15605003456 30541.85902499929, 30657.11187503453 30541.88487499917, 30593.23177503577 30579.26574999993, 30562.40900003443 30597.31399999894, 30558.92677503411 30600.01364999971, 30558.69740003323 30600.19157499971, 30557.69807503418 30600.96674999936, 30554.46307503402 30605.22444999928, 30554.07867503368 30605.73024999879, 30551.80897503364 30611.2633500003, 30551.0431750339 30617.19694999948, 30551.83397503408 30623.12664999963, 30553.17307503438 30626.43614999914, 30554.12667503502 30628.65214999917, 30564.59557503406 30647.15404999968, 30602.9906250341 30713.53502500026, 30604.28347503309 30715.1708749995, 30604.31770003387 30715.21417500047, 30624.51767503477 30747.34262499919, 30629.37597503433 30758.44802499903, 30635.48775003472 30768.08594999988, 30647.67215003365 30787.30002499893, 30667.56017503349 30818.66219999981, 30672.23612503437 30825.89552499877, 30677.03760003437 30833.04612500005, 30681.96312503317 30840.11187499914, 30687.0112250333 30847.09054999948, 30692.18032503345 30853.98007499953, 30695.79910003509 30858.65819999914, 30721.22267503431 30891.12047499943, 30722.01145003422 30892.1276249994, 30722.17962503389 30892.34237499876, 30725.07322503414 30896.03704999913, 30731.23905003439 30903.90994999895, 30737.40490003422 30911.78284999879, 30743.57072503379 30919.65572500009, 30749.73655003404 30927.52862499993, 30753.78585003359 30932.69902499917, 30753.79932503328 30932.71619999933, 30755.68080003239 30935.10194999879, 30761.58765003389 30942.38974999973, 30767.61575003374 30949.53040000019, 30770.79242503459 30953.17859999984, 30773.65685003444 30956.4025249999, 30777.34970003465 30960.47202499922, 30777.37520003308 30960.49994999882, 30780.11847503482 30963.48764999922, 30787.98007503523 30972.05012499879, 30793.34587503388 30978.20955000044, 30798.38295003397 30984.64055000023, 30810.99825003372 31001.64294999992, 30822.81070003602 31013.94497499951, 30836.19075003339 31027.28169999981, 30845.67720003436 31037.1051499989, 30854.90215003258 31047.17455000023, 30861.68682503396 31054.77857499908, 30861.74542503415 31054.84424999881, 30861.79040003357 31054.89462500027, 30864.27887503527 31052.52227500042))",115716.59325567498
de2WZRDYyLayorUHcQ83pE46,st-regis-residences-singapore,"POLYGON ((27232.19700003383 32056.72299999891, 27250.53800003309 32031.35799999872, 27251.90400003396 32029.47000000034, 27253.29457503429 32030.24824999983, 27267.2240000345 32038.04399999941, 27268.0970000342 32038.53199999933, 27280.83035003495 32015.42267500015, 27296.61885003376 31986.76862500015, 27297.84962503361 31984.53492500042, 27169.14250003473 31911.62890000047, 27168.35350003415 31911.23430000024, 27167.53320003356 31910.90420000038, 27166.69330003383 31910.64450000003, 27165.83390003424 31910.46479999983, 27164.96280003346 31910.36319999921, 27164.08390003368 31910.33390000054, 27163.20310003395 31910.38469999997, 27162.33390003361 31910.51359999889, 27161.47460003222 31910.71479999985, 27160.6328000335 31910.99410000035, 27159.83390003553 31911.34369999883, 27159.0527000345 31911.76359999892, 27158.32420003344 31912.25390000048, 27157.63280003357 31912.80460000004, 27156.99410003429 31913.41400000046, 27156.41600003362 31914.07609999891, 27155.8964000325 31914.78509999964, 27155.43550003374 31915.53509999962, 27155.40745003438 31915.59319999963, 27155.05460003484 31916.32420000032, 27123.50390003432 31987.92180000024, 27126.16010003454 31996.61519999952, 27145.17570003401 32008.35150000043, 27218.8196750342 32053.1197500002, 27229.92237503588 32059.86910000036, 27229.95500003448 32059.82399999876, 27232.19700003383 32056.72299999891))",14231.53548003677
deFjP7Ce8HxGEmt9YkS2XLsg,angullia-park-residences-orchard,"POLYGON ((27576.09800003474 31776.23799999957, 27563.08900003277 31748.65499999898, 27548.02990003485 31754.94499999998, 27542.06090003332 31757.43810000054, 27538.92930003463 31758.74609999882, 27520.10400003493 31766.60899999891, 27520.36200003387 31767.17600000058, 27529.23400003475 31785.97699999959, 27534.26500003326 31800.05499999935, 27549.93230003379 31791.13499999943, 27556.09160003436 31787.62829999965, 27559.28300003355 31785.81129999984, 27575.2250000335 31776.73489999921, 27576.09800003474 31776.23799999957))",1562.3582472785997
de2cJKcJm5NDqSnjpLXekoem,goodwood-grand,"POLYGON ((28070.6671000335 33021.37109999885, 28046.66360003404 32992.56689999964, 28038.07200003351 32982.25699999894, 28022.12100003395 33005.22299999895, 28011.29000003332 33018.18899999894, 27992.37190003332 33039.35700000043, 27988.49360003437 33043.55210000055, 27986.66510003582 33045.52989999919, 27981.66280003445 33050.94079999963, 27963.12200003392 33070.99599999903, 28001.99200003528 33100.94399999978, 28016.28700003291 33084.37969999915, 28016.70700003466 33083.89299999888, 28016.86250003346 33083.71289999939, 28017.87990003381 33082.5341999993, 28020.91740003332 33079.01490000043, 28022.82040003346 33076.81010000002, 28034.69400003429 33063.05299999904, 28037.50660003433 33059.79389999959, 28052.68010003542 33042.21199999902, 28070.6671000335 33021.37109999885))",5297.339653397432
devBccS2NKDRAiJ7xsa4LAem,fourth-avenue-residences,"POLYGON ((23962.04202503444 34785.76152499916, 23961.32112503326 34783.63402499969, 24013.25042503392 34765.27694999951, 24016.76560003371 34757.93412500029, 24013.44530003327 34748.65552500045, 24011.06672503428 34741.33682499979, 24009.09980003393 34734.42977499927, 24006.76697503419 34726.059, 24005.02877503448 34719.51789999903, 24003.06187503343 34712.06197500006, 24000.91200003421 34704.92622499882, 23998.39620003469 34696.37247499974, 23995.37722503463 34686.90387500045, 23988.56167503369 34667.006124999, 23981.47167503409 34647.33709999887, 23973.32957503444 34624.23740000059, 23967.25702503384 34607.08442500017, 23943.12710003439 34615.58194999922, 23942.65632503467 34615.74774999879, 23920.76752503292 34623.45604999886, 23915.82767503323 34634.5409999989, 23913.92495003348 34638.81062499955, 23904.05170003412 34660.96589999984, 23896.38962503333 34678.15949999882, 23892.2010750344 34687.55767499992, 23879.73670003416 34715.51180000012, 23879.74000003356 34715.52099999937, 23883.5233750336 34726.26089999978, 23888.37695003376 34740.03894999959, 23888.45987503312 34740.27432499979, 23889.12800003485 34742.17099999974, 23899.2673500338 34770.9116999988, 23899.44445003443 34771.41369999906, 23901.14412503332 34776.23110000008, 23901.3879000352 34776.9222999994, 23901.75670003366 34777.96792499875, 23901.76682503347 34777.99667499924, 23901.77275003385 34778.01339999924, 23901.95502503334 34777.94962499999, 23902.56502503392 34777.73622499931, 23902.93960003349 34777.60519999976, 23903.34042503276 34777.46497499909, 23903.64647503396 34777.35789999887, 23904.01247503359 34777.22984999941, 23904.2700750337 34777.13974999975, 23904.41587503434 34777.08872500029, 23904.56072503346 34777.03804999927, 23904.57550003384 34777.03289999966, 23904.58777503496 34777.02859999947, 23904.58967503462 34777.02794999969, 23904.62360003349 34777.01607499983, 23904.6762750341 34776.99764999896, 23904.72732503445 34776.97977500001, 23904.76245003357 34776.96747500043, 23904.79142503407 34776.95735000042, 23904.80875003378 34776.95130000042, 23904.81765003278 34776.94817499965, 23904.82362503361 34776.94609999994, 23904.83117503495 34776.94344999978, 23904.84447503391 34776.93879999933, 23904.93267503401 34776.90795000049, 23904.97487503441 34776.893175, 23905.00532503314 34776.88252500038, 23905.03095003368 34776.87354999934, 23905.04400003437 34776.86900000054, 23905.05685003399 34776.86449999883, 23905.13310003424 34776.83782499997, 23905.16732503366 34776.82585000023, 23905.18305003423 34776.82035000026, 23905.18615003376 34776.8192500003, 23905.18700003343 34776.81897499937, 23905.19515003438 34776.81612499957, 23905.20005003375 34776.81440000016, 23905.20367503417 34776.81312499905, 23905.20487503337 34776.81272499972, 23905.2055250334 34776.81249999966, 23905.21952503284 34776.80760000052, 23905.31360003367 34776.77467500007, 23905.33180003344 34776.76830000021, 23905.35612503431 34776.75979999973, 23905.36617503313 34776.75627499969, 23905.38800003369 34776.74864999914, 23905.40515003348 34776.74265000005, 23905.4162250358 34776.73877499965, 23905.42152503409 34776.73692499998, 23905.48772503409 34776.71367499944, 23905.48827503355 34776.71342499892, 23905.48885003487 34776.71322499928, 23905.48972503387 34776.7129249998, 23905.49035003421 34776.7126999997, 23905.61002503434 34776.6709749993, 23905.63710003382 34776.66149999918, 23906.01607503441 34776.52892499938, 23907.66100003439 34775.95347499995, 23907.7361000339 34775.9272000004, 23915.33475003427 34797.59877499903, 23916.37525003379 34800.56629999879, 23916.81740003474 34801.82729999879, 23929.69240003428 34797.25229999947, 23929.7078750352 34797.24437499942, 23930.01025003478 34797.13939999943, 23933.89500003355 34795.75899999929, 23962.04202503444 34785.76152499916))",16752.77197457248
deM5i78Ha54F6xME62ht32E6,cluny-park-residence,"POLYGON ((25832.12000003342 33819.44399999978, 25882.99700003482 33809.41699999913, 25895.12900003303 33807.0260000002, 25892.4380000344 33794.17199999993, 25887.18200003439 33769.11199999938, 25854.12000003552 33774.94999999891, 25823.24800003328 33780.40200000034, 25808.21910003368 33783.04399999944, 25792.90110003389 33785.74999999969, 25786.54600003373 33786.87199999914, 25785.39800003446 33787.14000000025, 25779.48200003353 33788.52500000004, 25773.50860003479 33789.92319999971, 25770.94600003312 33790.52299999974, 25780.7880000349 33811.75799999911, 25780.78920003403 33811.76079999995, 25780.78710003418 33811.75779999942, 25782.88107503393 33823.05100000056, 25789.86075003395 33827.78877500039, 25798.36440003353 33826.10959999974, 25832.12000003342 33819.44399999978))",4542.79929960116
deLCiyZfFmNJVE6A4eAwu7JX,sloane-residences,"POLYGON ((27921.03360003332 33072.3616999999, 27901.80100003448 33057.50899999928, 27901.05900003453 33058.37900000032, 27851.69900003427 33120.26999999915, 27884.37800003324 33148.20800000022, 27914.68200003471 33109.81399999901, 27900.21100003375 33098.49400000053, 27921.03360003332 33072.3616999999))",2867.035659976592
de29Fgzx6NRqdpaGZqky7sDa,botanika,"POLYGON ((25201.89000003334 32471.98499999907, 25259.28100003278 32396.58899999933, 25244.93400003376 32405.83999999948, 25217.41700003452 32420.53399999965, 25192.65400003352 32431.24090000019, 25175.24800003308 32437.75400000031, 25158.93740003355 32443.09319999962, 25154.75730003419 32450.61639999934, 25161.97600003368 32480.09600000051, 25169.44700003317 32510.64699999955, 25157.73800003338 32566.20900000039, 25179.9330000336 32503.91999999962, 25189.50200003406 32489.99689999931, 25201.89000003334 32471.98499999907))",3983.091347322953
deuGUxmbqiTLaNzojps4gQhT,goodwood-residence,"POLYGON ((28356.82400003443 33081.13099999882, 28354.83590003417 33079.32200000028, 28341.58540003275 33067.2640000001, 28333.05690003436 33059.50300000011, 28320.02300003387 33047.64299999889, 28301.72900003424 33030.99599999897, 28299.00900003345 33027.45900000041, 28312.93600003357 33012.15300000054, 28327.02400003389 32996.68099999955, 28351.29950003491 32969.51689999889, 28354.27000003237 32966.19299999964, 28345.77850003334 32958.50400000032, 28343.24300003354 32956.20800000023, 28320.63900003381 32935.73699999937, 28311.76320003392 32927.70869999904, 28298.19200003373 32915.43299999987, 28283.32310003369 32905.88169999944, 28274.98700003287 32900.52700000032, 28256.42010003329 32913.64699999955, 28227.02000003339 32932.83119999953, 28205.42100003371 32946.13900000009, 28171.10600003398 32960.82809999922, 28148.05900003366 32968.72100000051, 28152.72100003406 32973.57699999926, 28172.09600003349 32994.73100000028, 28173.76900003493 32996.76600000043, 28178.97100003351 33003.09500000034, 28181.1405000341 33005.43749999965, 28194.3490000341 33019.69789999875, 28195.76100003457 33021.42600000057, 28220.44900003382 33051.61399999972, 28236.85440003376 33071.71619999933, 28239.54400003401 33075.01199999973, 28242.85190003399 33079.06159999937, 28251.68800003407 33089.87900000034, 28260.61400003449 33100.75300000016, 28280.87100003611 33125.34500000034, 28284.16600003356 33129.34899999914, 28287.45610003294 33133.34869999958, 28298.1950000345 33146.40399999885, 28307.89260003387 33135.60749999958, 28346.89330003299 33092.18710000034, 28356.82400003443 33081.13099999882))",24847.641975830866
deDvLbh3PZNsQDf8eU8RayE5,four-seasons-park,"POLYGON ((27528.63000003443 31865.73899999973, 27533.85310003458 31858.82589999925, 27531.24500003475 31836.58500000056, 27502.76190003359 31836.27160000023, 27500.95770003355 31836.25170000047, 27472.9090000319 31835.9429999996, 27454.50700003406 31779.086999999, 27454.44500003476 31778.89699999956, 27471.70180003426 31776.75809999893, 27474.42800003439 31776.42019999924, 27479.49700003482 31775.79199999907, 27500.4830000335 31772.81499999918, 27500.68300003454 31772.75799999908, 27498.38400003293 31767.67400000023, 27502.5850000333 31757.69099999933, 27514.44400003463 31754.32599999911, 27508.38710003323 31741.56110000015, 27499.77800003364 31723.41699999911, 27492.90100003368 31709.41699999907, 27486.54210003372 31696.47199999881, 27485.2380000337 31693.8649999999, 27479.00690003456 31693.95119999874, 27472.16100003426 31694.04599999977, 27464.12600003426 31693.85700000044, 27453.06800003353 31693.9439999998, 27440.95600003492 31693.81110000021, 27423.87600003424 31693.62399999949, 27418.19600003474 31692.79399999943, 27408.63640003485 31692.73009999992, 27402.93600003427 31692.69199999944, 27389.010000034 31688.59199999981, 27388.70470003333 31688.50209999984, 27376.25700003415 31684.83799999921, 27364.89600003408 31681.49200000022, 27361.39700003332 31680.4629999992, 27357.18100003382 31678.98399999885, 27349.45400003406 31676.27500000003, 27347.87920003499 31679.84219999947, 27325.65020003359 31730.19609999996, 27319.46800003563 31744.19999999891, 27325.38900003501 31740.33699999903, 27326.41800003295 31735.44399999977, 27333.7560000335 31736.98599999922, 27332.72700003428 31741.88099999877, 27336.5910000342 31747.80199999885, 27341.48300003453 31748.83099999987, 27341.2342000338 31750.01669999924, 27341.2310000336 31750.03199999932, 27371.04500003417 31756.30299999906, 27368.71600003407 31767.02899999883, 27339.01340003299 31760.68050000038, 27314.1860000343 31755.37399999946, 27313.77500003394 31758.39599999935, 27312.38740003451 31768.5974, 27306.43000003431 31812.39289999908, 27311.50900003346 31815.98699999938, 27326.64900003261 31825.67999999937, 27342.33000003473 31834.47100000051, 27358.51590003425 31842.40000000003, 27375.13700003409 31849.36999999886, 27392.11600003504 31855.31699999946, 27409.40800003377 31860.2399999999, 27427.04700003429 31864.15399999882, 27444.8590000344 31866.99200000021, 27462.79400003308 31868.58689999917, 27480.77200003359 31869.30799999984, 27498.75200003395 31868.95499999977, 27516.71300003412 31867.66300000033, 27516.97590003366 31867.62079999935, 27528.03050003378 31865.83579999916, 27528.63000003443 31865.73899999973))",27849.01093843624
deovRfwgCrnpjVLdbYCEVQyd,the-oliv,"POLYGON ((27783.86172503357 33064.92882499993, 27783.97100003418 33064.80699999968, 27784.28200003396 33065.05900000002, 27784.29500003354 33065.06412499923, 27784.59000003303 33064.69800000041, 27784.66877503337 33064.60252499915, 27833.2000000349 33005.78099999915, 27833.29945003408 33005.66054999977, 27834.02900003381 33004.77700000033, 27834.02402503309 33004.77322499984, 27834.02430003438 33004.76167499984, 27834.10317503411 33004.66614999958, 27805.83215003459 32983.01270000044, 27805.83142503423 32983.01212499998, 27803.50832503495 32981.23537499982, 27800.26000003335 32978.75099999986, 27800.08430003431 32978.97385000031, 27800.12700003458 32979.00799999908, 27799.49795003313 32979.80485000053, 27799.48175003486 32979.82537499971, 27799.32100003521 32980.02899999884, 27753.00637503335 33038.7731500004, 27752.83700003452 33038.98799999956, 27752.63615003402 33039.24297499998, 27752.62927503301 33039.25170000046, 27752.60800003446 33039.22000000034, 27752.26700003465 33038.9409999993, 27752.1117000347 33039.13165000047, 27752.11757503374 33039.1722500004, 27752.09340003313 33039.15165, 27752.08182503409 33039.16832499919, 27751.88540003452 33039.40947500022, 27751.50507503632 33039.87635000015, 27751.50380003453 33039.90027499911, 27751.03300003404 33040.41200000015, 27757.02400003437 33046.13399999926, 27761.42100003421 33049.90599999918, 27764.07800003306 33052.18299999984, 27766.22000003337 33054.27899999879, 27772.84400003329 33059.82100000014, 27775.52000003422 33062.08400000038, 27781.80100003414 33067.19499999995, 27782.6502250338 33066.27922499889, 27782.65067503344 33066.27872499973, 27783.86172503357 33064.92882499993))",3354.9442105110707
